timestamp_utc	run_id	series	mode	seed	trials	detected	mutation_policy	fixture_id	fixture_sha256	raw_tsv_relpath	raw_tsv_sha256	signed_binary_id	signed_binary_sha256	source_commit	target	host
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	ac3/91cf23589c8b7f3b	bolter	42	100	100	contiguous-byte-span-v1	ac3/91cf23589c8b7f3b	91cf23589c8b7f3beb0a9823755baf90b0b363e2b6e13c8fa00cf710122e8638	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/ac3_bolter.tsv	bb7d9320ca3094643c8a5dc51f2bc5a9a8f4ac631a26e92923afbc64e1da3561	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	ac3/91cf23589c8b7f3b	shotgun	42	100	100	random-4096-byte-overwrite-v1	ac3/91cf23589c8b7f3b	91cf23589c8b7f3beb0a9823755baf90b0b363e2b6e13c8fa00cf710122e8638	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/ac3_shotgun.tsv	d46fd190937861ddc4c6619dbb97a4b0c01a831e6439d136896672e5134865c2	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	accdb/0021060f2821fa3d	sniper	42	100	1	single-bit-v1	accdb/0021060f2821fa3d	0021060f2821fa3df3b267fa44f324e1021048e5e94254c9a28c3b3037f9bbbe	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/accdb_sniper.tsv	00156b812663b1fda71bc358991cd3dc8d7913433f807aacf553e677edf2cdaf	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	accdb/0021060f2821fa3d	bolter	42	100	0	contiguous-byte-span-v1	accdb/0021060f2821fa3d	0021060f2821fa3df3b267fa44f324e1021048e5e94254c9a28c3b3037f9bbbe	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/accdb_bolter.tsv	0cbf2e089e310fbcee09dd20b518221a78a167854bfdb236afaf25325f4a271e	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	accdb/0021060f2821fa3d	shotgun	42	100	73	random-4096-byte-overwrite-v1	accdb/0021060f2821fa3d	0021060f2821fa3df3b267fa44f324e1021048e5e94254c9a28c3b3037f9bbbe	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/accdb_shotgun.tsv	6bd31b4572c0d6bcdd5ab216d1a3dab0fc8b8c3a24534765f283aea07bbe1c77	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	aiff/02db42161a783ee5	sniper	42	100	0	single-bit-v1	aiff/02db42161a783ee5	02db42161a783ee5a2703874193c8cf3daea88ac58cd0923717684425f91815a	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/aiff_sniper.tsv	d6bc8abc16755b9d96fd50f0ee2d918d466b54e8fec296c7e2a64be98e2d134a	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	aiff/02db42161a783ee5	bolter	42	100	0	contiguous-byte-span-v1	aiff/02db42161a783ee5	02db42161a783ee5a2703874193c8cf3daea88ac58cd0923717684425f91815a	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/aiff_bolter.tsv	46aa3167e6f5d8e305e4f679157d1aff0f067ab0823d6dd436270ca92bfbe43e	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	aiff/02db42161a783ee5	shotgun	42	100	1	random-4096-byte-overwrite-v1	aiff/02db42161a783ee5	02db42161a783ee5a2703874193c8cf3daea88ac58cd0923717684425f91815a	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/aiff_shotgun.tsv	09f892d22b04bb44a8b04ed7f1faebe5615803229eda553dced04149ceec598a	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	alac/9371dd8e4cdfc410	sniper	42	100	1	single-bit-v1	alac/9371dd8e4cdfc410	9371dd8e4cdfc4101574593e962f75e68bca73b50e3f027b0a3e58c5ae1ea870	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/alac_sniper.tsv	cb7c9e8e21256f298adcc11914dfcf3a741a93f80ce7bf61922eecb846cf1ee1	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	alac/9371dd8e4cdfc410	bolter	42	100	0	contiguous-byte-span-v1	alac/9371dd8e4cdfc410	9371dd8e4cdfc4101574593e962f75e68bca73b50e3f027b0a3e58c5ae1ea870	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/alac_bolter.tsv	85db3ab862bdabe2c2e584bbc133977dd80b78cf3b508e73b69569044dc2b08d	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	alac/9371dd8e4cdfc410	shotgun	42	100	100	random-4096-byte-overwrite-v1	alac/9371dd8e4cdfc410	9371dd8e4cdfc4101574593e962f75e68bca73b50e3f027b0a3e58c5ae1ea870	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/alac_shotgun.tsv	ea64fb2d171284fe81dd02f9b3fb7508ee37c09a4a6d24bb6a2829fece12d6d6	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	ape/6a7b79a6d530e984	sniper	42	100	100	single-bit-v1	ape/6a7b79a6d530e984	6a7b79a6d530e9847c18119d627bd43c8d27dcefb3ec7ec979b9b6306e34ac15	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/ape_sniper.tsv	d124c0a1f63c6241898ad46bdc7d0c0a6363b5ef0cad2166bcae57c464989274	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	ape/6a7b79a6d530e984	bolter	42	100	100	contiguous-byte-span-v1	ape/6a7b79a6d530e984	6a7b79a6d530e9847c18119d627bd43c8d27dcefb3ec7ec979b9b6306e34ac15	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/ape_bolter.tsv	3097e8bbcb36bafc4579df795053186a4e55fdb129ac3c5d8a9a6fdcafbbf2ad	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	ape/6a7b79a6d530e984	shotgun	42	100	100	random-4096-byte-overwrite-v1	ape/6a7b79a6d530e984	6a7b79a6d530e9847c18119d627bd43c8d27dcefb3ec7ec979b9b6306e34ac15	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/ape_shotgun.tsv	76a1aca1f96082fea71096803f7297f0a5f342d186d4bbc18f347b795ce295d5	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	arw/a35ebb2fbec929da	sniper	42	100	0	single-bit-v1	arw/a35ebb2fbec929da	a35ebb2fbec929daa5beb20d1ce5c15a8aac7b1a7a231455387f3df8a7442e07	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/arw_sniper.tsv	aa329df62391b474dce9a1efe5fec9d3288b3e5ad4ca6037cc23734d54282a66	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	arw/a35ebb2fbec929da	bolter	42	100	4	contiguous-byte-span-v1	arw/a35ebb2fbec929da	a35ebb2fbec929daa5beb20d1ce5c15a8aac7b1a7a231455387f3df8a7442e07	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/arw_bolter.tsv	d267a77a1945d71a41d77b94545677a605f86a5471a807c32edb2e9e19b6e0d6	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	arw/a35ebb2fbec929da	shotgun	42	100	15	random-4096-byte-overwrite-v1	arw/a35ebb2fbec929da	a35ebb2fbec929daa5beb20d1ce5c15a8aac7b1a7a231455387f3df8a7442e07	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/arw_shotgun.tsv	7ba8721cb3dd2b8af7a0bdbe38990fc81f621fe71ee33c37e037e014d6fa53d7	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	asf/41d77fcc4af48548	sniper	42	100	3	single-bit-v1	asf/41d77fcc4af48548	41d77fcc4af48548cb1c0acc379b4844c9f6a2e6c5ea10fbb73918741f3bd509	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/asf_sniper.tsv	6ef05d72732e057ceb613a78c2f5086625086cd69c1203a44602ef122cc1b8c3	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	asf/41d77fcc4af48548	bolter	42	100	4	contiguous-byte-span-v1	asf/41d77fcc4af48548	41d77fcc4af48548cb1c0acc379b4844c9f6a2e6c5ea10fbb73918741f3bd509	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/asf_bolter.tsv	5d00ba3c1cc2d19c0e96acab4dcf017f6d9976a9d2f6c56221f033f66e65e496	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	asf/41d77fcc4af48548	shotgun	42	100	22	random-4096-byte-overwrite-v1	asf/41d77fcc4af48548	41d77fcc4af48548cb1c0acc379b4844c9f6a2e6c5ea10fbb73918741f3bd509	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/asf_shotgun.tsv	4941c63082b837630b3e3a1e0d422f84601546fea019f921506cdd98b91e8369	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	au/10663017505c853e	sniper	42	100	0	single-bit-v1	au/10663017505c853e	10663017505c853efee8f693f6234f7398896a56ffd5936e3b5e842388d4cf42	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/au_sniper.tsv	3f3c5fa6a0cd9ec96313474a9a4cba66d190abeaae103a0258b239dfd895b33a	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	au/10663017505c853e	bolter	42	100	0	contiguous-byte-span-v1	au/10663017505c853e	10663017505c853efee8f693f6234f7398896a56ffd5936e3b5e842388d4cf42	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/au_bolter.tsv	26dabba349a386eef5ca1ef3be2dd0e1b8bc95f43eeb9bdba961e8f88f909d7d	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	au/10663017505c853e	shotgun	42	100	0	random-4096-byte-overwrite-v1	au/10663017505c853e	10663017505c853efee8f693f6234f7398896a56ffd5936e3b5e842388d4cf42	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/au_shotgun.tsv	05f92f5f1ac2b72d7d0be274afdc16deeb372acfdf94e906dc604ef7026e19ba	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	audit_20260715/40831f47172d65ca	sniper	42	100	100	single-bit-v1	audit_20260715/40831f47172d65ca	40831f47172d65ca85c40cee894de41ab9c386d1bef184aa1cde477b81c4d049	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/audit_20260715_sniper.tsv	8ae6a3a65a73be1a9a3b98377b9d085e1ee2b31965664936fe6a95d33448d0a5	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	audit_20260715/40831f47172d65ca	bolter	42	100	100	contiguous-byte-span-v1	audit_20260715/40831f47172d65ca	40831f47172d65ca85c40cee894de41ab9c386d1bef184aa1cde477b81c4d049	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/audit_20260715_bolter.tsv	df0b10490971c12d20ab1f23206175772b86c116484b778759c81fdd4e69c11d	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	audit_20260715/40831f47172d65ca	shotgun	42	100	100	random-4096-byte-overwrite-v1	audit_20260715/40831f47172d65ca	40831f47172d65ca85c40cee894de41ab9c386d1bef184aa1cde477b81c4d049	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/audit_20260715_shotgun.tsv	558afd4149284a309e65b5279dc4b23124308485a03d93bd674fd105f797c3b0	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	av1/cd12e129bfc2e71a	sniper	42	100	5	single-bit-v1	av1/cd12e129bfc2e71a	cd12e129bfc2e71a9c37694767ff00d515a6eb04eb1c3f33ff86e7be92e85dab	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/av1_sniper.tsv	137ed893e9474b7c5b57b40b05a354bc8d7c0da4bbe819c8ced78e70b4c6a9ed	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	av1/cd12e129bfc2e71a	bolter	42	100	6	contiguous-byte-span-v1	av1/cd12e129bfc2e71a	cd12e129bfc2e71a9c37694767ff00d515a6eb04eb1c3f33ff86e7be92e85dab	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/av1_bolter.tsv	42b7d015b18bcd5c50906f3b13b204860450fc5aabe1a40dda3d4dbb2b83f99f	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	av1/cd12e129bfc2e71a	shotgun	42	100	100	random-4096-byte-overwrite-v1	av1/cd12e129bfc2e71a	cd12e129bfc2e71a9c37694767ff00d515a6eb04eb1c3f33ff86e7be92e85dab	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/av1_shotgun.tsv	b41d823b39d9225706015a28cbb52d352d8bc6c278d66584fc34ca3c7b5b33a8	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	avi/f8c68894bc67169d	sniper	42	100	12	single-bit-v1	avi/f8c68894bc67169d	f8c68894bc67169d1bfecb17aaee1203e14038340cf44d503f9fbd108048e9ca	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/avi_sniper.tsv	cb0f4cbf27ab8ffb7fd1e27c5b21916fdcbb54c3701d84e8895cc35adb99fdc4	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
2026-07-22T18:39:36Z	20260722T183936Z-9f405ea72f21-b0of1	avi/f8c68894bc67169d	bolter	42	100	20	contiguous-byte-span-v1	avi/f8c68894bc67169d	f8c68894bc67169d1bfecb17aaee1203e14038340cf44d503f9fbd108048e9ca	docs/coverage-evidence/runs/20260722T183936Z-9f405ea72f21-b0of1/avi_bolter.tsv	288d5535b5d25cf93f7a32b43e256262a3a286ae7709072747912a1b41396d8e	validate-x86_64-linux-releasefast	f2058f1ba5d8721d929c0366a6dea68ba256fd7392e8dec3268506ecfa619dc1	9f405ea72f21eceedd94dfce8ffb05b57993752c	x86_64-linux	thelio-nixos
